-64.353724 ,670.762588 ,750.281004
16.581372 ,658.305237 ,768.089757
82.163967 ,656.926603 ,762.530624
158.743171 ,656.345000 ,771.075881
184.355945 ,648.754400 ,802.247472
163.973352 ,670.129175 ,791.856012
221.777483 ,706.802974 ,749.658756
277.324132 ,757.801944 ,688.994316
396.735253 ,802.064337 ,635.016057
500.299869 ,828.837005 ,549.194903
527.056616 ,889.431935 ,485.978290
404.406228 ,851.445681 ,540.035361
315.125961 ,847.853440 ,558.606499
181.657931 ,878.275992 ,609.860817
39.987026 ,901.716465 ,557.181330
-131.054159 ,878.669745 ,545.992215
-204.514040 ,757.498944 ,577.279470
-294.032309 ,661.148412 ,695.017467
-363.284812 ,504.857932 ,759.545167
-401.341418 ,347.890251 ,821.115275
-325.822924 ,264.638178 ,894.203536
-353.896384 ,185.562623 ,914.321285
-284.952131 ,31.172053 ,946.420337
-318.719320 ,-44.294216 ,972.561530
-297.589827 ,-73.467160 ,960.060770
-244.247859 ,-138.412749 ,977.486812
-169.432132 ,-96.100738 ,976.039894
-197.115969 ,-52.085863 ,931.182206
-186.696625 ,-65.372337 ,966.656785
-215.271535 ,-90.998163 ,903.979346
-186.675500 ,-75.586498 ,908.270980
-193.322440 ,-137.347135 ,867.934069
-185.112111 ,-142.560345 ,884.506599
-171.999079 ,-191.527704 ,853.693849
-91.774859 ,-300.614510 ,822.967920
-90.827870 ,-284.332446 ,833.832257
-64.527225 ,-288.362227 ,871.739396
-172.861582 ,-353.400739 ,851.808472
-269.293355 ,-442.214981 ,850.760591
-204.514040 ,757.498944 ,577.279470
-294.032309 ,661.148412 ,695.017467
-363.284812 ,504.857932 ,759.545167
-401.341418 ,347.890251 ,821.115275
-325.822924 ,264.638178 ,894.203536
-353.896384 ,185.562623 ,914.321285
-284.952131 ,31.172053 ,946.420337
-318.719320 ,-44.294216 ,972.561530
-297.589827 ,-73.467160 ,960.060770
-244.247859 ,-138.412749 ,977.486812
-169.432132 ,-96.100738 ,976.039894
-197.115969 ,-52.085863 ,931.182206
-186.696625 ,-65.372337 ,966.656785
-215.271535 ,-90.998163 ,903.979346
-186.675500 ,-75.586498 ,908.270980
-193.322440 ,-137.347135 ,867.934069
-185.112111 ,-142.560345 ,884.506599
-171.999079 ,-191.527704 ,853.693849
-91.774859 ,-300.614510 ,822.967920
-90.827870 ,-284.332446 ,833.832257
-64.527225 ,-288.362227 ,871.739396
-172.861582 ,-353.400739 ,851.808472
-269.293355 ,-442.214981 ,850.760591
-327.168954 ,-530.794067 ,770.752854
-373.891980 ,-642.438924 ,674.352007
-492.818423 ,-679.397497 ,562.300160
-518.396400 ,-680.039931 ,501.718235
-551.984617 ,-651.388923 ,458.320336
-581.994299 ,-672.777399 ,411.799568
-601.340417 ,-600.517642 ,417.923263
-600.195219 ,-663.438142 ,362.359219
-632.988068 ,-648.837208 ,295.634236
-675.671467 ,-635.525833 ,253.340075
-715.665518 ,-603.700404 ,209.447505
-730.648292 ,-555.511684 ,137.473421
-764.792650 ,-551.158340 ,57.059909
-832.243107 ,-447.275549 ,60.017145
-891.590731 ,-330.995075 ,109.609543
-928.955697 ,-208.013459 ,216.603622
-847.471913 ,-183.977857 ,358.789263
-790.122005 ,-108.645972 ,517.900697
-691.588717 ,-45.205542 ,648.753987
-595.758447 ,-2.260293 ,752.230216
